"Date","Price","Open","High","Low","Vol.","Change %"
"May 31, 2017","180.43","179.24","180.47","178.78","2.46M","0.84%"
"May 30, 2017","178.92","177.68","179.39","177.50","2.09M","0.60%"
"May 26, 2017","177.86","180.25","180.34","177.52","4.47M","1.79%"
"May 25, 2017","174.73","173.47","175.05","173.30","2.73M","0.99%"
"May 24, 2017","173.01","172.95","173.13","171.80","1.43M","0.31%"
"May 23, 2017","172.47","172.97","173.54","172.32","1.79M","0.04%"
"May 22, 2017","172.40","172.24","173.24","171.63","1.59M","0.44%"
"May 19, 2017","171.64","171.35","172.43","170.81","1.87M","0.54%"
"May 18, 2017","170.72","170.08","171.02","169.69","1.59M","0.93%"
"May 17, 2017","169.15","170.66","171.50","169.06","2.20M","-1.08%"
"May 16, 2017","171.00","171.96","171.96","170.63","1.13M","-0.33%"
"May 15, 2017","171.57","170.30","171.98","170.30","1.73M","0.40%"
"May 12, 2017","170.88","171.29","171.85","170.32","1.59M","-0.22%"
"May 11, 2017","171.26","170.78","171.55","170.10","2.11M","-0.05%"
"May 10, 2017","171.35","172.03","172.09","170.66","2.55M","-0.77%"
"May 09, 2017","172.68","173.61","173.92","172.31","2.66M","0.02%"
"May 08, 2017","172.64","174.66","174.70","171.60","3.54M","-4.20%"
"May 05, 2017","180.20","182.77","182.92","179.76","3.71M","-1.23%"
"May 04, 2017","182.45","180.05","183.18","180.00","3.76M","1.46%"
"May 03, 2017","179.82","178.74","180.46","178.70","2.90M","0.69%"
"May 02, 2017","178.59","178.72","178.94","177.94","2.51M","0.41%"
"May 01, 2017","177.86","178.50","178.50","177.33","3.33M","0.19%"
"Apr 28, 2017","177.52","178.07","178.07","176.93","2.36M","0.04%"
"Apr 27, 2017","177.45","177.32","177.79","176.42","2.15M","0.37%"
"Apr 26, 2017","176.80","178.05","178.27","175.42","4.59M","2.39%"
"Apr 25, 2017","172.68","172.91","173.04","172.29","1.50M","0.20%"
"Apr 24, 2017","172.33","172.00","172.61","171.33","1.91M","0.91%"
"Apr 21, 2017","170.77","171.52","171.88","170.64","2.26M","0.36%"
"Apr 20, 2017","170.15","170.33","171.18","169.95","1.93M","0.05%"
"Apr 19, 2017","170.06","170.88","170.93","169.82","1.44M","-0.04%"
"Apr 18, 2017","170.13","170.05","170.32","169.47","1.54M","0.25%"
"Apr 17, 2017","169.70","168.77","169.75","168.71","1.50M","0.51%"
"Apr 13, 2017","168.84","170.05","170.62","168.80","1.42M","-0.78%"
"Apr 12, 2017","170.17","171.43","171.45","169.69","1.42M","-0.27%"
"Apr 11, 2017","170.63","170.79","171.44","169.63","1.19M","-0.34%"
"Apr 10, 2017","171.22","170.20","171.57","169.85","2.00M","0.35%"
"Apr 07, 2017","170.62","169.70","171.00","169.43","1.51M","0.35%"
"Apr 06, 2017","170.02","169.68","172.11","169.31","3.31M","1.81%"
"Apr 05, 2017","167.00","167.29","168.40","166.72","1.72M","-0.15%"
"Apr 04, 2017","167.25","166.60","167.32","166.11","1.32M","0.33%"
"Apr 03, 2017","166.70","167.74","168.30","166.40","1.55M","-0.59%"
"Mar 31, 2017","167.69","167.59","168.16","167.13","1.72M","-0.12%"
"Mar 30, 2017","167.89","167.30","168.18","166.76","1.03M","0.27%"
"Mar 29, 2017","167.43","166.28","167.48","166.15","1.22M","0.40%"
"Mar 28, 2017","166.77","166.11","167.05","165.15","1.45M","0.37%"
"Mar 27, 2017","166.15","165.53","166.32","165.32","1.21M","0.08%"
"Mar 24, 2017","166.02","167.37","167.46","165.66","1.41M","-0.53%"
"Mar 23, 2017","166.90","168.00","168.42","166.43","1.43M","-0.47%"
"Mar 22, 2017","167.68","167.32","167.97","167.04","1.53M","0.54%"
"Mar 21, 2017","166.78","167.51","168.80","166.65","2.24M","-0.39%"
"Mar 20, 2017","167.44","167.76","168.29","166.80","1.60M","-0.22%"
"Mar 17, 2017","167.81","168.06","168.35","167.07","3.98M","0.45%"
"Mar 16, 2017","167.06","166.78","167.67","166.26","2.73M","0.31%"
"Mar 15, 2017","166.54","165.57","166.54","164.83","2.08M","0.79%"
"Mar 14, 2017","165.24","164.21","165.32","164.10","1.97M","0.42%"
"Mar 13, 2017","164.55","164.85","165.11","164.30","2.13M","-0.50%"
"Mar 10, 2017","165.37","166.49","166.50","164.98","2.16M","-0.24%"
"Mar 09, 2017","165.77","166.40","166.79","165.12","1.99M","-0.28%"
"Mar 08, 2017","166.24","167.00","167.41","166.16","2.38M","-0.46%"
"Mar 07, 2017","167.00","166.54","168.62","166.54","2.81M","0.16%"
"Mar 06, 2017","166.73","169.41","170.33","166.11","5.79M","-2.07%"
"Mar 03, 2017","170.26","170.70","171.89","169.90","10.40M","-4.34%"
"Mar 02, 2017","177.98","177.50","178.25","176.51","3.19M","0.07%"
"Mar 01, 2017","177.86","177.37","178.71","177.22","2.35M","0.38%"
"Feb 28, 2017","177.18","176.95","177.87","175.48","2.99M","-0.25%"
"Feb 27, 2017","177.62","177.33","177.85","176.55","2.34M","0.03%"
"Feb 24, 2017","177.56","175.22","177.71","175.12","1.68M","0.97%"
"Feb 23, 2017","175.85","176.52","177.04","175.21","2.60M","-0.37%"
"Feb 22, 2017","176.51","177.07","177.09","175.07","1.82M","-0.24%"
"Feb 21, 2017","176.94","176.55","177.00","176.00","2.32M","0.61%"
"Feb 17, 2017","175.86","175.47","176.50","174.48","2.43M","0.06%"
"Feb 16, 2017","175.75","175.10","175.83","174.50","2.21M","0.43%"
"Feb 15, 2017","175.00","173.18","175.00","173.06","2.35M","0.79%"
"Feb 14, 2017","173.63","171.66","173.64","171.55","2.25M","0.97%"
"Feb 13, 2017","171.96","172.49","172.49","170.78","2.27M","-0.02%"
"Feb 10, 2017","172.00","171.65","172.27","170.27","2.07M","0.61%"
"Feb 09, 2017","170.96","168.45","171.41","168.17","2.61M","1.51%"
"Feb 08, 2017","168.42","167.50","168.57","167.50","2.09M","0.54%"
"Feb 07, 2017","167.52","167.53","168.08","166.53","2.73M","0.29%"
"Feb 06, 2017","167.03","168.18","168.18","166.71","2.17M","-0.77%"
"Feb 03, 2017","168.32","167.72","168.84","167.15","3.23M","0.10%"
"Feb 02, 2017","168.15","166.84","168.88","166.16","5.82M","3.89%"
"Feb 01, 2017","161.86","163.84","163.95","161.81","2.22M","-1.27%"
"Jan 31, 2017","163.95","162.49","164.00","162.35","1.80M","0.43%"
"Jan 30, 2017","163.25","162.03","163.29","160.60","2.15M","0.73%"
"Jan 27, 2017","162.06","164.56","164.58","160.71","2.34M","-1.23%"
"Jan 26, 2017","164.07","164.34","164.44","163.40","1.18M","-0.04%"
"Jan 25, 2017","164.14","164.20","164.75","163.90","1.30M","0.29%"
"Jan 24, 2017","163.67","163.23","163.82","162.96","1.35M","0.40%"
"Jan 23, 2017","163.01","164.05","164.35","162.17","1.42M","-0.75%"
"Jan 20, 2017","164.24","164.39","164.77","163.23","1.90M","0.33%"
"Jan 19, 2017","163.70","164.18","164.80","163.56","1.98M","-0.35%"
"Jan 18, 2017","164.27","163.65","164.38","162.59","1.83M","0.28%"
"Jan 17, 2017","163.81","161.85","164.25","161.67","2.43M","1.20%"
"Jan 13, 2017","161.86","161.99","162.13","161.35","1.25M","-0.01%"
"Jan 12, 2017","161.87","161.35","161.96","160.67","1.30M","0.20%"
"Jan 11, 2017","161.54","161.47","162.38","160.35","1.38M","-0.07%"
"Jan 10, 2017","161.66","160.58","162.41","160.51","1.48M","0.43%"
"Jan 09, 2017","160.97","162.33","162.48","160.72","2.32M","-1.14%"
"Jan 06, 2017","162.83","162.67","162.95","161.13","2.17M","-0.05%"
"Jan 05, 2017","162.91","160.95","163.35","160.63","2.88M","1.97%"
"Jan 04, 2017","159.76","159.80","160.49","158.94","2.16M","0.02%"
"Jan 03, 2017","159.73","160.65","160.99","158.51","2.10M","-0.24%"
"Dec 30, 2016","160.11","160.89","160.99","159.67","1.47M","-0.63%"
"Dec 29, 2016","161.13","160.65","161.44","160.65","858.21K","0.07%"
"Dec 28, 2016","161.01","162.02","162.85","160.55","1.28M","-0.64%"
"Dec 27, 2016","162.05","162.06","162.76","161.80","1.30M","-0.02%"
"Dec 23, 2016","162.08","162.17","162.67","161.53","1.25M","0.01%"
"Dec 22, 2016","162.07","163.66","163.67","161.92","1.97M","-0.59%"
"Dec 21, 2016","163.04","163.60","164.03","163.02","1.31M","-0.50%"
"Dec 20, 2016","163.86","164.32","164.95","163.50","2.20M","0.24%"
"Dec 19, 2016","163.46","162.01","164.53","161.65","3.23M","1.90%"
"Dec 16, 2016","160.41","160.49","161.25","159.85","3.77M","0.19%"
"Dec 15, 2016","160.11","159.35","161.50","159.07","1.81M","0.70%"
"Dec 14, 2016","158.99","160.05","160.45","158.25","2.12M","-0.49%"
"Dec 13, 2016","159.77","160.85","162.03","159.14","3.58M","-0.35%"
"Dec 12, 2016","160.33","158.60","161.28","158.56","2.30M","0.39%"
"Dec 09, 2016","159.70","157.28","159.83","157.26","2.62M","1.34%"
"Dec 08, 2016","157.59","156.64","160.90","156.60","5.50M","2.43%"
"Dec 07, 2016","153.85","150.60","153.91","150.48","2.81M","1.88%"
"Dec 06, 2016","151.01","151.85","152.08","150.42","2.25M","-0.50%"
"Dec 05, 2016","151.77","152.09","152.22","150.78","2.43M","-0.21%"
"Dec 02, 2016","152.09","151.99","152.87","151.43","1.83M","0.23%"
"Dec 01, 2016","151.74","150.11","152.88","150.11","2.31M","1.09%"
"Nov 30, 2016","150.11","151.13","151.53","150.07","2.75M","-0.90%"
"Nov 29, 2016","151.48","151.62","152.22","151.33","1.50M","0.15%"
"Nov 28, 2016","151.25","151.05","152.43","151.01","1.73M","-0.41%"
"Nov 25, 2016","151.88","151.89","153.42","151.71","886.78K","0.18%"
"Nov 23, 2016","151.60","152.75","153.34","151.18","2.17M","-0.70%"
"Nov 22, 2016","152.67","151.93","153.05","151.21","1.95M","0.99%"
"Nov 21, 2016","151.17","150.55","151.29","150.12","1.18M","0.54%"
"Nov 18, 2016","150.36","150.84","151.20","149.52","2.02M","-0.56%"
"Nov 17, 2016","151.20","151.23","151.40","149.55","2.10M","-0.62%"
"Nov 16, 2016","152.14","152.19","152.55","151.80","2.15M","0.65%"
"Nov 15, 2016","151.15","151.98","152.00","150.29","2.80M","-0.56%"
"Nov 14, 2016","152.00","150.92","152.14","149.50","3.89M","1.77%"
"Nov 11, 2016","149.36","146.61","149.62","145.38","3.22M","1.81%"
"Nov 10, 2016","146.70","147.06","150.00","146.61","3.94M","-0.06%"
"Nov 09, 2016","146.79","143.54","147.39","143.54","3.17M","0.48%"
"Nov 08, 2016","146.09","143.89","146.63","143.80","3.51M","1.78%"
"Nov 07, 2016","143.54","143.38","143.66","142.75","3.01M","0.91%"
"Nov 04, 2016","142.24","143.00","145.00","142.11","2.70M","-1.53%"
"Nov 03, 2016","144.45","146.70","146.70","144.14","2.17M","-1.24%"
"Nov 02, 2016","146.27","146.43","147.34","146.12","2.26M","-0.27%"
"Nov 01, 2016","146.66","148.48","148.63","146.38","2.11M","-0.82%"
"Oct 31, 2016","147.87","148.89","149.35","147.10","3.24M","-1.26%"
"Oct 28, 2016","149.76","150.44","150.86","149.38","1.84M","-0.73%"
"Oct 27, 2016","150.86","150.83","151.46","149.82","1.99M","-0.08%"
"Oct 26, 2016","150.98","150.35","151.41","150.28","2.25M","-0.01%"
"Oct 25, 2016","150.99","149.90","151.97","149.90","2.06M","-0.74%"
"Oct 24, 2016","152.12","149.35","152.32","149.29","2.43M","2.11%"
"Oct 21, 2016","148.97","149.51","150.29","148.50","2.19M","-0.71%"
"Oct 20, 2016","150.04","149.85","150.78","149.60","2.25M","0.39%"
"Oct 19, 2016","149.45","150.70","151.32","149.31","1.81M","0.23%"
"Oct 18, 2016","149.11","149.51","149.62","148.41","1.85M","0.28%"
"Oct 17, 2016","148.70","150.08","150.20","148.63","1.99M","-0.97%"
"Oct 14, 2016","150.15","150.18","151.00","149.28","1.75M","-0.05%"
"Oct 13, 2016","150.22","149.93","151.34","149.72","1.80M","-0.16%"
"Oct 12, 2016","150.46","150.97","151.49","150.39","1.66M","-0.36%"
"Oct 11, 2016","151.01","149.67","151.14","149.51","2.60M","0.49%"
"Oct 10, 2016","150.28","150.35","150.85","149.75","1.59M","0.19%"
"Oct 07, 2016","149.99","149.77","150.19","148.79","2.28M","0.35%"
"Oct 06, 2016","149.47","150.23","150.64","149.00","2.47M","-0.34%"
"Oct 05, 2016","149.98","150.63","150.92","149.83","2.38M","-0.33%"
"Oct 04, 2016","150.48","151.47","151.62","149.49","2.84M","-0.35%"
"Oct 03, 2016","151.01","152.22","152.25","150.32","3.20M","-0.98%"
"Sep 30, 2016","152.51","151.79","154.85","151.60","7.32M","3.40%"
"Sep 29, 2016","147.49","149.19","149.69","147.20","4.50M","-1.29%"
"Sep 28, 2016","149.41","150.60","150.67","148.94","2.63M","-0.69%"
"Sep 27, 2016","150.45","151.42","151.77","150.00","2.57M","-0.49%"
"Sep 26, 2016","151.19","152.08","152.28","151.01","1.86M","-0.88%"
"Sep 23, 2016","152.53","153.15","153.77","152.17","2.28M","-0.40%"
"Sep 22, 2016","153.15","153.03","154.28","152.68","2.50M","0.29%"
"Sep 21, 2016","152.70","152.59","152.90","151.25","1.54M","0.35%"
"Sep 20, 2016","152.17","152.43","152.71","151.67","1.40M","0.25%"
"Sep 19, 2016","151.79","152.13","153.03","151.60","1.32M","-0.37%"
"Sep 16, 2016","152.35","151.96","152.66","151.14","2.84M","-0.21%"
"Sep 15, 2016","152.67","150.72","152.97","150.11","2.30M","1.31%"
"Sep 14, 2016","150.69","150.71","152.25","150.20","2.22M","-0.03%"
"Sep 13, 2016","150.74","151.18","151.58","150.07","2.15M","-0.63%"
"Sep 12, 2016","151.69","150.50","151.99","150.26","2.98M","0.66%"
"Sep 09, 2016","150.70","152.59","152.79","150.70","2.99M","-1.80%"
"Sep 08, 2016","153.47","155.19","155.49","152.94","2.99M","-1.39%"
"Sep 07, 2016","155.64","157.64","157.87","155.40","2.98M","-1.53%"
"Sep 06, 2016","158.06","158.13","158.15","156.02","2.72M","0.05%"
"Sep 02, 2016","157.98","156.81","159.28","156.80","2.68M","1.13%"
"Sep 01, 2016","156.21","159.00","159.00","155.54","6.04M","-3.63%"
"Aug 31, 2016","162.09","161.87","162.57","161.15","1.93M","0.08%"
"Aug 30, 2016","161.96","164.07","164.28","161.74","2.01M","-1.23%"
"Aug 29, 2016","163.98","164.47","164.84","163.40","1.82M","0.03%"
"Aug 26, 2016","163.93","165.39","165.65","163.47","2.01M","-0.56%"
"Aug 25, 2016","164.86","167.20","167.41","164.64","1.82M","-1.62%"
"Aug 24, 2016","167.57","167.14","167.88","166.76","1.36M","0.13%"
"Aug 23, 2016","167.36","168.09","168.45","167.31","1.00M","-0.35%"
"Aug 22, 2016","167.94","168.34","168.69","167.62","954.98K","-0.05%"
"Aug 19, 2016","168.02","167.21","168.33","167.10","1.76M","0.16%"
"Aug 18, 2016","167.75","168.42","168.71","167.20","1.35M","-0.13%"
"Aug 17, 2016","167.96","167.45","168.36","166.92","1.38M","-0.27%"
"Aug 16, 2016","168.41","167.88","168.80","167.88","1.02M","-0.19%"
"Aug 15, 2016","168.73","169.04","169.27","168.59","918.63K","-0.18%"
"Aug 12, 2016","169.04","167.16","169.41","167.16","1.40M","0.69%"
"Aug 11, 2016","167.88","169.11","169.59","167.33","1.50M","-0.24%"
"Aug 10, 2016","168.29","167.44","168.50","167.05","1.10M","0.26%"
"Aug 09, 2016","167.86","167.74","168.60","166.88","1.29M","0.27%"
"Aug 08, 2016","167.40","167.25","167.55","166.47","1.29M","-0.18%"
"Aug 05, 2016","167.70","166.86","168.33","166.08","1.53M","0.69%"
"Aug 04, 2016","166.55","166.04","167.74","165.89","1.64M","0.26%"
"Aug 03, 2016","166.12","165.92","166.33","165.10","1.84M","-0.23%"
"Aug 02, 2016","166.50","167.07","167.54","164.59","2.11M","-0.63%"
"Aug 01, 2016","167.56","167.15","168.00","166.90","986.77K","0.20%"
"Jul 29, 2016","167.22","166.64","167.68","166.38","1.36M","0.52%"
"Jul 28, 2016","166.35","166.26","166.86","165.80","1.87M","0.12%"
"Jul 27, 2016","166.15","167.16","167.50","165.75","1.44M","-0.85%"
"Jul 26, 2016","167.57","167.60","168.82","166.70","1.59M","-0.24%"
"Jul 25, 2016","167.97","167.17","168.20","166.40","1.73M","0.30%"
"Jul 22, 2016","167.47","167.68","167.70","166.96","1.34M","0.25%"
"Jul 21, 2016","167.05","167.43","167.75","166.30","1.38M","-0.59%"
"Jul 20, 2016","168.04","168.25","168.26","166.95","1.34M","-0.05%"
"Jul 19, 2016","168.12","167.50","168.56","167.39","1.49M","0.36%"
"Jul 18, 2016","167.51","166.56","167.86","165.92","1.99M","0.66%"
"Jul 15, 2016","166.41","167.44","167.44","165.60","1.96M","-0.32%"
"Jul 14, 2016","166.94","167.15","168.00","166.28","2.15M","0.10%"
"Jul 13, 2016","166.78","167.00","167.19","166.02","1.48M","0.30%"
"Jul 12, 2016","166.28","166.49","166.92","165.82","1.64M","-0.26%"
"Jul 11, 2016","166.72","165.06","167.49","165.06","2.63M","0.77%"
"Jul 08, 2016","165.44","164.84","166.10","164.49","3.93M","1.06%"
"Jul 07, 2016","163.70","158.33","164.16","158.00","6.50M","4.93%"
"Jul 06, 2016","156.01","155.20","156.55","154.67","2.13M","0.49%"
"Jul 05, 2016","155.25","156.08","156.15","154.70","2.81M","-0.55%"
"Jul 01, 2016","156.11","157.19","157.19","155.40","2.32M","-0.59%"
"Jun 30, 2016","157.04","156.96","157.82","155.50","3.09M","-0.03%"
"Jun 29, 2016","157.08","156.44","157.28","155.89","1.94M","0.95%"
"Jun 28, 2016","155.60","154.66","155.93","153.71","2.16M","0.87%"
"Jun 27, 2016","154.26","154.24","154.93","152.55","2.79M","-0.84%"
"Jun 24, 2016","155.56","153.16","157.69","153.10","4.00M","-0.94%"
"Jun 23, 2016","157.03","158.60","158.79","156.34","2.91M","-0.69%"
"Jun 22, 2016","158.12","157.61","158.42","157.16","2.09M","0.59%"
"Jun 21, 2016","157.20","157.07","157.90","156.66","1.91M","0.46%"
"Jun 20, 2016","156.48","157.38","158.38","156.45","2.09M","0.38%"
"Jun 17, 2016","155.89","157.03","157.25","155.76","2.86M","-0.34%"
"Jun 16, 2016","156.42","154.86","156.50","154.11","1.94M","1.01%"
"Jun 15, 2016","154.86","155.70","156.78","154.66","2.23M","-0.65%"
"Jun 14, 2016","155.87","154.55","156.36","153.57","3.27M","0.59%"
"Jun 13, 2016","154.95","154.76","155.96","154.57","2.58M","0.05%"
"Jun 10, 2016","154.87","153.00","155.15","152.94","3.27M","0.53%"
"Jun 09, 2016","154.05","153.00","154.14","152.92","1.81M","0.44%"
"Jun 08, 2016","153.37","152.68","153.47","152.05","1.53M","0.49%"
"Jun 07, 2016","152.62","152.08","153.85","151.90","2.11M","0.25%"
"Jun 06, 2016","152.24","151.83","152.49","151.71","1.96M","0.35%"
"Jun 03, 2016","151.71","150.30","151.78","150.27","1.96M","0.13%"
"Jun 02, 2016","151.51","150.05","151.51","148.55","3.96M","-0.66%"
"Jun 01, 2016","152.52","150.50","153.00","150.32","3.49M","2.52%"
"May 31, 2016","148.77","149.57","149.88","147.63","3.74M","-0.21%"
"May 27, 2016","149.08","150.24","150.77","148.11","3.35M","-0.42%"
"May 26, 2016","149.71","149.01","153.88","147.70","7.68M","3.58%"
"May 25, 2016","144.54","142.62","145.68","142.51","4.17M","1.38%"
"May 24, 2016","142.57","142.57","143.48","142.38","2.81M","0.39%"
"May 23, 2016","142.01","142.84","144.00","141.91","1.83M","-0.48%"
"May 20, 2016","142.69","142.73","143.50","142.02","2.09M","-0.01%"
"May 19, 2016","142.70","142.45","143.08","141.42","2.83M","1.00%"
"May 18, 2016","141.29","140.18","141.66","138.57","5.72M","-1.61%"
"May 17, 2016","143.60","145.50","146.24","143.22","2.93M","-1.50%"
"May 16, 2016","145.79","144.50","146.58","143.40","2.61M","0.89%"
"May 13, 2016","144.50","146.33","146.72","144.30","2.99M","-1.51%"
"May 12, 2016","146.72","147.32","147.77","146.32","2.86M","-0.27%"
"May 11, 2016","147.12","148.39","148.69","146.58","2.81M","-1.63%"
"May 10, 2016","149.56","149.38","149.98","148.75","1.94M","0.65%"
"May 09, 2016","148.59","146.83","148.97","146.51","2.84M","1.47%"
"May 06, 2016","146.44","147.06","147.50","144.74","3.69M","-0.95%"
"May 05, 2016","147.84","148.98","150.38","146.37","4.87M","-2.42%"
"May 04, 2016","151.51","150.12","152.00","149.44","2.11M","0.07%"
"May 03, 2016","151.41","150.08","152.53","149.60","2.20M","0.32%"
"May 02, 2016","150.93","148.76","151.42","147.75","3.36M","1.89%"
"Apr 29, 2016","148.13","150.01","150.98","147.46","3.59M","-2.19%"
"Apr 28, 2016","151.44","152.01","153.65","151.14","2.20M","-0.22%"
"Apr 27, 2016","151.77","152.24","152.51","150.60","1.49M","-0.54%"
"Apr 26, 2016","152.60","152.08","153.45","151.67","1.55M","0.72%"
"Apr 25, 2016","151.51","149.98","151.68","149.47","1.25M","1.06%"
"Apr 22, 2016","149.92","151.05","151.81","149.36","2.23M","-0.99%"
"Apr 21, 2016","151.42","152.49","152.74","150.69","2.10M","-0.86%"
"Apr 20, 2016","152.74","153.72","153.89","152.60","1.31M","-0.61%"
"Apr 19, 2016","153.68","153.78","153.90","152.49","1.58M","0.25%"
"Apr 18, 2016","153.30","152.78","153.71","152.27","1.34M","0.08%"
"Apr 15, 2016","153.17","151.96","153.81","151.84","2.68M","1.17%"
"Apr 14, 2016","151.40","152.59","152.91","151.14","2.42M","-0.32%"
"Apr 13, 2016","151.88","151.57","152.08","150.59","2.08M","0.90%"
"Apr 12, 2016","150.52","149.60","150.68","148.51","2.27M","0.99%"
"Apr 11, 2016","149.05","151.34","151.94","148.97","2.28M","-1.71%"
"Apr 08, 2016","151.65","152.98","152.98","150.92","2.01M","-0.25%"
"Apr 07, 2016","152.03","154.42","154.58","151.48","4.05M","-3.02%"
"Apr 06, 2016","156.77","155.81","157.41","155.22","1.57M","0.50%"
"Apr 05, 2016","155.99","157.89","158.00","155.72","1.86M","-1.10%"
"Apr 04, 2016","157.73","158.68","158.99","156.46","1.46M","-0.33%"
"Apr 01, 2016","158.25","157.87","159.09","157.00","1.53M","0.43%"
"Mar 31, 2016","157.58","157.96","159.80","157.52","2.69M","-0.01%"
"Mar 30, 2016","157.60","155.91","158.24","155.65","2.64M","1.51%"
"Mar 29, 2016","155.26","152.77","155.46","152.52","1.66M","1.70%"
"Mar 28, 2016","152.67","151.80","153.94","151.78","1.77M","0.82%"
"Mar 24, 2016","151.43","153.24","154.08","150.85","2.51M","-1.35%"
"Mar 23, 2016","153.51","152.18","153.93","151.64","2.13M","0.84%"
"Mar 22, 2016","152.23","153.21","153.81","152.00","1.94M","-1.11%"
"Mar 21, 2016","153.94","152.82","154.35","152.47","1.37M","0.52%"
"Mar 18, 2016","153.15","154.58","154.70","152.77","3.61M","-0.45%"
"Mar 17, 2016","153.84","153.82","154.74","153.59","1.58M","-0.14%"
"Mar 16, 2016","154.06","153.70","155.00","152.63","1.49M","-0.08%"
"Mar 15, 2016","154.18","151.80","154.42","151.80","1.40M","0.99%"
"Mar 14, 2016","152.67","152.26","153.30","151.65","1.22M","-0.03%"
"Mar 11, 2016","152.71","153.85","154.00","151.40","1.83M","-0.10%"
"Mar 10, 2016","152.87","153.21","154.69","151.05","1.41M","-0.12%"
"Mar 09, 2016","153.05","151.35","153.50","151.31","2.40M","1.39%"
"Mar 08, 2016","150.95","147.66","151.92","147.10","3.16M","1.88%"
"Mar 07, 2016","148.17","149.96","150.89","147.60","3.17M","-1.81%"
"Mar 04, 2016","150.90","151.74","151.77","150.03","2.16M","-0.46%"
"Mar 03, 2016","151.60","148.56","151.96","147.38","5.55M","-0.78%"
"Mar 02, 2016","152.79","151.13","152.95","150.39","2.95M","1.51%"
"Mar 01, 2016","150.52","150.40","151.20","149.38","2.68M","0.33%"
"Feb 29, 2016","150.03","149.99","152.30","149.69","3.12M","0.27%"
"Feb 27, 2016","149.63","149.63","149.63","149.63","3.40M","-0.03%"
"Feb 26, 2016","149.68","153.09","153.41","148.76","3.80M","-3.26%"
"Feb 25, 2016","154.72","154.69","154.88","152.86","1.75M","0.55%"
"Feb 24, 2016","153.87","150.03","154.41","149.66","2.59M","2.33%"
"Feb 23, 2016","150.36","149.89","151.76","149.12","1.85M","0.20%"
"Feb 22, 2016","150.06","149.63","150.18","148.49","2.16M","0.91%"
"Feb 19, 2016","148.70","149.00","149.14","146.85","2.47M","0.03%"
"Feb 18, 2016","148.65","149.13","149.84","146.82","2.89M","-1.50%"
"Feb 17, 2016","150.91","149.75","151.98","148.91","2.17M","1.21%"
"Feb 16, 2016","149.11","149.35","150.64","147.70","2.19M","0.31%"
"Feb 12, 2016","148.65","147.98","149.27","147.00","1.95M","1.36%"
"Feb 11, 2016","146.65","147.13","148.39","144.76","2.20M","-0.95%"
"Feb 10, 2016","148.05","149.37","150.17","147.58","2.19M","0.07%"
"Feb 09, 2016","147.94","146.24","149.72","146.23","3.23M","0.63%"
"Feb 08, 2016","147.02","142.74","147.55","141.62","3.78M","2.10%"
"Feb 05, 2016","143.99","143.27","145.20","142.40","4.08M","0.50%"
"Feb 04, 2016","143.28","145.00","145.14","141.79","5.34M","-2.33%"
"Feb 03, 2016","146.70","149.28","149.98","145.45","2.55M","-1.21%"
"Feb 02, 2016","148.50","149.99","150.79","148.11","1.93M","-1.82%"
"Feb 01, 2016","151.25","150.84","152.19","150.19","2.14M","0.09%"
"Jan 29, 2016","151.12","149.50","151.62","146.91","3.22M","1.02%"
"Jan 28, 2016","149.59","148.55","149.97","147.81","2.08M","1.26%"
"Jan 27, 2016","147.73","149.29","149.59","146.72","2.19M","-0.52%"
"Jan 26, 2016","148.50","150.78","151.72","148.30","2.83M","-1.51%"
"Jan 25, 2016","150.78","154.07","154.48","150.55","1.82M","-1.89%"
"Jan 22, 2016","153.69","152.18","153.71","151.65","2.54M","2.20%"
"Jan 21, 2016","150.38","148.97","151.24","148.11","2.21M","1.05%"
"Jan 20, 2016","148.82","148.46","150.00","144.91","3.80M","-1.10%"
"Jan 19, 2016","150.47","151.79","152.00","149.58","2.24M","0.05%"
"Jan 15, 2016","150.39","149.29","151.52","148.25","2.98M","-1.82%"
"Jan 14, 2016","153.18","151.96","154.16","151.33","2.28M","0.70%"
"Jan 13, 2016","152.12","155.97","156.02","151.88","2.16M","-2.52%"
"Jan 12, 2016","156.06","155.71","156.43","154.94","2.22M","0.87%"
"Jan 11, 2016","154.72","152.30","155.96","152.12","2.16M","1.72%"
"Jan 08, 2016","152.11","155.28","155.30","151.81","3.16M","-1.75%"
"Jan 07, 2016","154.82","154.85","157.06","153.55","3.83M","-2.29%"
"Jan 06, 2016","158.45","158.36","159.80","157.63","2.03M","-0.93%"
"Jan 05, 2016","159.93","160.17","161.23","159.45","2.13M","0.24%"
"Jan 04, 2016","159.54","159.81","160.10","157.87","2.64M","-1.21%"
"Dec 31, 2015","161.50","162.08","164.00","161.50","1.87M","-0.74%"
"Dec 30, 2015","162.71","162.96","163.45","162.51","889.86K","0.03%"
"Dec 29, 2015","162.66","161.90","163.23","161.52","1.17M","0.93%"
"Dec 28, 2015","161.16","161.05","162.26","160.40","1.12M","-0.36%"
"Dec 24, 2015","161.75","161.85","162.33","161.44","491.04K","0.02%"
"Dec 23, 2015","161.71","162.43","162.43","160.78","1.58M","0.30%"
"Dec 22, 2015","161.23","159.90","161.39","159.03","1.74M","1.15%"
"Dec 21, 2015","159.39","158.81","159.43","157.33","1.45M","1.07%"
"Dec 18, 2015","157.70","159.79","160.68","157.60","4.30M","-1.85%"
