"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 21, 2015","391.18","391.31","394.60","386.80","4.64M","0.43%"
"Apr 20, 2015","389.51","378.55","391.94","377.00","5.02M","3.71%"
"Apr 17, 2015","375.56","382.63","383.56","374.40","3.84M","-2.71%"
"Apr 16, 2015","386.04","383.69","387.45","383.55","2.08M","0.68%"
"Apr 15, 2015","383.45","384.65","385.78","381.64","1.93M","-0.43%"
"Apr 14, 2015","385.11","383.51","387.81","381.21","2.58M","0.72%"
"Apr 13, 2015","382.36","383.53","385.28","380.14","1.89M","-0.08%"
"Apr 10, 2015","382.65","384.31","387.12","381.32","2.57M","-0.23%"
"Apr 09, 2015","383.54","380.66","384.42","378.80","2.39M","0.61%"
"Apr 08, 2015","381.20","374.66","381.58","374.65","2.64M","1.81%"
"Apr 07, 2015","374.41","376.15","379.31","374.03","1.95M","-0.70%"
"Apr 06, 2015","377.04","370.10","380.20","369.36","3.05M","1.29%"
"Apr 02, 2015","372.25","370.50","373.28","369.00","1.88M","0.54%"
"Apr 01, 2015","370.25","372.10","373.16","368.34","2.46M","-0.50%"
"Mar 31, 2015","372.10","373.24","377.70","371.51","2.51M","-0.66%"
"Mar 30, 2015","374.59","371.87","376.12","371.55","1.82M","1.09%"
"Mar 27, 2015","370.56","367.11","373.17","366.57","2.61M","0.87%"
"Mar 26, 2015","367.35","369.59","371.40","365.65","2.93M","-0.97%"
"Mar 25, 2015","370.96","375.17","380.50","370.29","3.43M","-0.84%"
"Mar 24, 2015","374.09","373.99","375.24","372.27","2.23M","-0.27%"
"Mar 23, 2015","375.11","378.07","381.77","374.94","2.24M","-0.89%"
"Mar 20, 2015","378.49","376.29","379.37","375.92","3.76M","1.41%"
"Mar 19, 2015","373.24","373.87","377.11","372.19","1.92M","-0.50%"
"Mar 18, 2015","375.13","369.97","375.99","366.70","2.65M","0.86%"
"Mar 17, 2015","371.92","371.11","374.50","369.64","2.04M","-0.38%"
"Mar 16, 2015","373.35","370.38","373.94","366.72","2.35M","0.75%"
"Mar 13, 2015","370.58","371.52","373.99","366.68","2.61M","-0.98%"
"Mar 12, 2015","374.24","368.82","375.50","367.52","2.81M","2.15%"
"Mar 11, 2015","366.37","370.61","373.35","366.26","2.50M","-0.85%"
"Mar 10, 2015","369.51","377.45","377.77","369.18","3.12M","-2.39%"
"Mar 09, 2015","378.56","378.40","379.33","375.28","2.31M","-0.40%"
"Mar 06, 2015","380.09","385.52","387.00","378.88","2.63M","-2.00%"
"Mar 05, 2015","387.83","385.61","388.42","383.89","2.69M","1.34%"
"Mar 04, 2015","382.72","385.71","387.90","382.19","2.26M","-0.49%"
"Mar 03, 2015","384.61","383.95","386.10","381.60","1.95M","-0.27%"
"Mar 02, 2015","385.65","380.85","385.90","379.48","2.14M","1.44%"
"Feb 27, 2015","380.16","384.00","385.99","379.79","2.53M","-1.21%"
"Feb 26, 2015","384.80","384.07","389.37","383.28","2.69M","-0.15%"
"Feb 25, 2015","385.37","377.27","387.85","376.54","3.17M","1.79%"
"Feb 24, 2015","378.59","378.65","380.48","376.16","1.92M","-0.41%"
"Feb 23, 2015","380.14","383.44","384.54","378.00","2.18M","-0.92%"
"Feb 20, 2015","383.66","378.62","383.70","375.84","3.26M","1.23%"
"Feb 19, 2015","379.00","373.49","381.88","373.43","2.95M","1.51%"
"Feb 18, 2015","373.37","373.78","376.74","372.85","2.65M","-0.55%"
"Feb 17, 2015","375.43","377.72","379.99","372.67","3.67M","-1.68%"
"Feb 13, 2015","381.83","378.41","383.00","377.01","3.48M","1.24%"
"Feb 12, 2015","377.17","375.10","378.51","373.15","2.79M","0.54%"
"Feb 11, 2015","375.14","371.23","377.10","371.10","2.79M","0.57%"
"Feb 10, 2015","373.00","371.19","374.30","368.51","2.29M","0.66%"
"Feb 09, 2015","370.56","371.00","374.41","367.20","2.72M","-0.99%"
"Feb 06, 2015","374.28","374.87","375.99","371.01","3.89M","0.10%"
"Feb 05, 2015","373.89","366.00","378.80","365.90","7.25M","2.51%"
"Feb 04, 2015","364.75","358.38","367.50","358.23","4.17M","0.33%"
"Feb 03, 2015","363.55","360.29","367.82","360.21","6.21M","-0.25%"
"Feb 02, 2015","364.47","350.05","365.00","350.01","10.23M","2.80%"
"Jan 30, 2015","354.53","346.32","359.50","340.74","23.86M","13.71%"
"Jan 29, 2015","311.78","304.73","312.80","299.33","8.66M","2.59%"
"Jan 28, 2015","303.91","309.81","311.51","303.80","3.06M","-0.93%"
"Jan 27, 2015","306.75","306.30","310.24","302.62","2.92M","-0.94%"
"Jan 26, 2015","309.66","311.82","313.00","307.52","3.17M","-0.87%"
"Jan 23, 2015","312.39","308.08","316.93","307.72","4.50M","0.67%"
"Jan 22, 2015","310.32","300.00","312.25","300.00","5.36M","4.40%"
"Jan 21, 2015","297.25","289.64","306.00","287.26","10.07M","2.70%"
"Jan 20, 2015","289.44","292.59","293.36","286.39","3.08M","-0.45%"
"Jan 16, 2015","290.74","286.28","290.79","285.25","3.48M","1.32%"
"Jan 15, 2015","286.95","294.00","296.00","286.81","4.42M","-2.16%"
"Jan 14, 2015","293.27","291.93","295.91","286.50","5.54M","-0.50%"
"Jan 13, 2015","294.74","297.48","301.50","293.23","4.14M","1.14%"
"Jan 12, 2015","291.41","297.56","298.51","289.28","3.42M","-1.86%"
"Jan 09, 2015","296.93","301.48","302.87","296.68","2.59M","-1.17%"
"Jan 08, 2015","300.46","300.32","303.14","296.11","3.09M","0.68%"
"Jan 07, 2015","298.42","297.50","301.28","295.33","2.64M","1.06%"
"Jan 06, 2015","295.29","302.24","303.00","292.38","3.52M","-2.28%"
"Jan 05, 2015","302.19","307.01","308.38","300.85","2.77M","-2.05%"
"Jan 02, 2015","308.52","312.58","314.75","306.96","2.79M","-0.59%"
"Dec 31, 2014","310.35","311.55","312.98","310.01","2.06M","0.02%"
"Dec 30, 2014","310.30","309.91","313.94","309.34","2.09M","-0.56%"
"Dec 29, 2014","312.04","307.85","314.27","306.58","3.01M","0.95%"
"Dec 26, 2014","309.09","305.00","310.78","303.81","2.89M","2.00%"
"Dec 24, 2014","303.03","306.38","307.00","302.88","1.52M","-1.06%"
"Dec 23, 2014","306.29","306.98","307.49","303.25","2.72M","-0.08%"
"Dec 22, 2014","306.54","301.94","307.36","301.94","4.00M","2.21%"
"Dec 19, 2014","299.90","296.91","301.54","295.52","8.71M","0.73%"
"Dec 18, 2014","297.73","304.01","304.50","293.25","7.74M","-0.38%"
"Dec 17, 2014","298.88","296.37","299.67","293.03","4.43M","1.29%"
"Dec 16, 2014","295.06","304.35","304.49","295.01","6.50M","-3.60%"
"Dec 15, 2014","306.07","308.87","310.86","302.15","3.84M","-0.41%"
"Dec 12, 2014","307.32","303.99","310.64","303.01","3.16M","-0.01%"
"Dec 11, 2014","307.36","307.89","312.64","306.01","3.27M","0.50%"
"Dec 10, 2014","305.84","312.00","313.19","304.68","3.25M","-2.13%"
"Dec 09, 2014","312.50","302.99","313.64","301.14","4.05M","1.91%"
"Dec 08, 2014","306.64","311.57","316.56","304.82","3.64M","-1.92%"
"Dec 05, 2014","312.63","316.80","316.93","310.84","3.27M","-1.36%"
"Dec 04, 2014","316.93","315.53","318.59","313.47","3.30M","0.14%"
"Dec 03, 2014","316.50","325.73","326.77","314.36","5.69M","-3.01%"
"Dec 02, 2014","326.31","327.50","327.93","323.25","2.79M","0.10%"
"Dec 01, 2014","326.00","338.12","340.64","325.93","4.94M","-3.73%"
"Nov 28, 2014","338.64","336.03","341.26","336.03","3.05M","1.52%"
"Nov 26, 2014","333.57","333.78","334.65","331.75","1.99M","-0.44%"
"Nov 25, 2014","335.04","335.27","336.33","331.28","2.56M","-0.18%"
"Nov 24, 2014","335.64","334.78","337.39","333.60","2.75M","0.90%"
"Nov 21, 2014","332.63","335.42","338.33","331.47","4.47M","0.63%"
"Nov 20, 2014","330.54","324.00","332.67","323.33","3.44M","1.22%"
"Nov 19, 2014","326.54","327.25","328.40","324.02","3.28M","0.50%"
"Nov 18, 2014","324.93","323.99","329.56","323.25","3.55M","0.58%"
"Nov 17, 2014","323.05","326.44","328.00","318.03","4.78M","-1.46%"
"Nov 14, 2014","327.82","317.12","332.88","316.40","8.88M","3.58%"
"Nov 13, 2014","316.48","312.00","317.89","311.51","3.69M","1.60%"
"Nov 12, 2014","311.51","310.75","312.58","308.79","2.18M","-0.16%"
"Nov 11, 2014","312.01","305.94","312.38","303.65","3.81M","2.26%"
"Nov 10, 2014","305.11","300.00","305.80","300.00","2.81M","1.75%"
"Nov 07, 2014","299.86","297.82","299.99","296.29","2.65M","1.09%"
"Nov 06, 2014","296.64","296.69","297.00","292.29","3.76M","0.04%"
"Nov 05, 2014","296.52","303.01","304.00","294.16","4.67M","-2.08%"
"Nov 04, 2014","302.81","303.99","304.25","300.17","3.43M","-0.95%"
"Nov 03, 2014","305.72","306.24","308.01","303.24","3.24M","0.09%"
"Oct 31, 2014","305.46","305.15","305.72","301.50","4.55M","2.14%"
"Oct 30, 2014","299.07","293.98","299.74","292.36","4.06M","1.68%"
"Oct 29, 2014","294.12","299.11","299.61","293.07","4.88M","-0.50%"
"Oct 28, 2014","295.59","289.76","298.00","289.76","5.58M","1.94%"
"Oct 27, 2014","289.97","285.70","290.42","285.02","5.95M","1.01%"
"Oct 24, 2014","287.06","284.40","293.81","284.00","19.81M","-8.34%"
"Oct 23, 2014","313.18","313.40","316.80","311.40","9.04M","0.07%"
"Oct 22, 2014","312.97","315.43","318.98","312.64","3.13M","-0.75%"
"Oct 21, 2014","315.33","309.90","315.64","307.07","3.56M","2.98%"
"Oct 20, 2014","306.21","302.95","306.53","302.02","3.24M","0.85%"
"Oct 17, 2014","303.64","307.15","309.20","302.72","4.41M","0.26%"
"Oct 16, 2014","302.86","293.83","306.82","293.83","4.73M","-1.02%"
"Oct 15, 2014","305.97","304.35","307.90","299.10","5.35M","-0.76%"
"Oct 14, 2014","308.31","308.00","312.24","305.75","3.39M","0.61%"
"Oct 13, 2014","306.45","309.87","313.20","303.47","4.37M","-1.59%"
"Oct 10, 2014","311.39","314.02","317.77","311.38","3.68M","-1.26%"
"Oct 09, 2014","315.37","321.49","322.27","314.52","3.59M","-2.27%"
"Oct 08, 2014","322.70","316.58","324.11","314.14","3.46M","1.80%"
"Oct 07, 2014","316.98","319.43","322.00","316.67","2.37M","-1.62%"
"Oct 06, 2014","322.20","323.50","324.13","319.60","2.29M","-0.17%"
"Oct 03, 2014","322.74","320.36","325.16","319.53","3.04M","1.36%"
"Oct 02, 2014","318.41","316.92","318.53","311.31","3.55M","0.30%"
"Oct 01, 2014","317.46","322.04","322.17","315.55","3.10M","-1.54%"
"Sep 30, 2014","322.44","321.36","323.43","318.51","2.64M","0.19%"
"Sep 29, 2014","321.82","320.50","323.75","319.00","1.93M","-0.43%"
"Sep 26, 2014","323.21","320.60","323.50","317.64","3.64M","0.40%"
"Sep 25, 2014","321.93","327.99","328.54","321.40","2.93M","-1.91%"
"Sep 24, 2014","328.21","324.17","329.44","319.56","2.65M","1.42%"
"Sep 23, 2014","323.63","322.46","327.60","321.25","2.35M","-0.27%"
"Sep 22, 2014","324.50","328.49","329.49","321.06","3.12M","-2.06%"
"Sep 19, 2014","331.32","327.60","332.76","325.57","6.89M","1.94%"
"Sep 18, 2014","325.00","325.44","327.10","323.71","2.58M","0.31%"
"Sep 17, 2014","324.00","327.76","328.00","321.52","4.14M","-1.15%"
"Sep 16, 2014","327.76","321.07","329.48","320.10","3.27M","1.19%"
"Sep 15, 2014","323.89","330.91","331.33","319.00","4.01M","-2.20%"
"Sep 12, 2014","331.19","329.56","332.89","328.79","3.43M","0.20%"
"Sep 11, 2014","330.52","329.94","333.01","326.39","2.72M","-0.24%"
"Sep 10, 2014","331.33","334.30","334.98","328.82","3.80M","0.48%"
"Sep 09, 2014","329.75","341.61","341.76","329.18","4.65M","-3.68%"
"Sep 08, 2014","342.34","344.54","345.81","339.04","2.96M","-1.17%"
"Sep 05, 2014","346.38","346.30","346.83","342.50","2.11M","0.12%"
"Sep 04, 2014","345.95","343.69","349.38","343.58","3.97M","2.05%"
"Sep 03, 2014","339.00","342.54","343.27","337.55","2.00M","-0.99%"
"Sep 02, 2014","342.38","339.98","342.50","337.16","2.33M","0.99%"
"Aug 29, 2014","339.04","341.76","341.82","337.68","1.94M","-0.29%"
"Aug 28, 2014","340.02","340.00","341.79","338.80","2.25M","-0.92%"
"Aug 27, 2014","343.18","342.09","346.67","341.34","2.96M","0.39%"
"Aug 26, 2014","341.83","337.00","344.36","334.55","3.65M","2.34%"
"Aug 25, 2014","334.02","333.21","336.77","332.71","1.96M","0.73%"
"Aug 22, 2014","331.59","332.99","334.08","330.80","2.21M","-0.40%"
"Aug 21, 2014","332.91","336.48","336.58","332.23","1.98M","-0.85%"
"Aug 20, 2014","335.78","334.68","337.16","334.02","1.81M","0.19%"
"Aug 19, 2014","335.13","334.87","335.81","333.01","1.71M","0.18%"
"Aug 18, 2014","334.53","335.48","337.80","333.77","2.49M","0.27%"
"Aug 15, 2014","333.63","334.00","335.00","328.32","3.90M","0.13%"
"Aug 14, 2014","333.21","327.80","334.09","326.71","3.42M","2.12%"
"Aug 13, 2014","326.28","327.60","331.72","326.14","4.95M","2.18%"
"Aug 12, 2014","319.32","318.89","321.31","316.95","1.92M","0.31%"
"Aug 11, 2014","318.33","318.48","320.38","316.88","2.47M","0.48%"
"Aug 08, 2014","316.80","311.94","317.32","310.66","2.71M","1.72%"
"Aug 07, 2014","311.45","315.21","315.88","309.65","2.94M","-0.78%"
"Aug 06, 2014","313.89","310.83","315.78","310.20","2.30M","0.50%"
"Aug 05, 2014","312.32","313.30","314.55","310.06","2.86M","-0.42%"
"Aug 04, 2014","313.65","308.84","316.18","308.50","4.21M","2.15%"
"Aug 01, 2014","307.06","313.69","315.83","304.59","7.44M","-1.89%"
"Jul 31, 2014","312.99","320.01","320.68","311.86","5.19M","-2.95%"
"Jul 30, 2014","322.51","321.45","322.73","318.50","3.97M","0.78%"
"Jul 29, 2014","320.00","321.98","322.90","319.50","2.89M","-0.13%"
"Jul 28, 2014","320.41","324.25","324.82","316.50","5.93M","-1.11%"
"Jul 25, 2014","324.01","317.30","324.87","314.76","17.86M","-9.65%"
"Jul 24, 2014","358.61","359.98","364.85","358.52","7.09M","0.13%"
"Jul 23, 2014","358.14","359.05","360.63","356.62","2.69M","-0.75%"
"Jul 22, 2014","360.84","355.25","362.93","355.25","2.89M","0.30%"
"Jul 21, 2014","359.76","358.10","361.71","356.72","2.28M","0.31%"
"Jul 18, 2014","358.66","354.40","359.68","352.08","3.41M","1.76%"
"Jul 17, 2014","352.45","353.44","356.96","351.38","3.64M","-0.97%"
"Jul 16, 2014","355.90","355.62","359.32","353.00","3.51M","0.41%"
"Jul 15, 2014","354.44","353.72","355.59","349.40","4.18M","-0.25%"
"Jul 14, 2014","355.32","347.03","355.77","345.36","5.62M","2.63%"
"Jul 11, 2014","346.20","334.71","347.00","334.71","8.31M","5.57%"
"Jul 10, 2014","327.92","324.34","329.98","322.65","2.67M","-0.62%"
"Jul 09, 2014","329.97","324.71","330.20","323.15","3.17M","1.90%"
"Jul 08, 2014","323.81","333.10","333.74","321.40","4.28M","-2.92%"
"Jul 07, 2014","333.55","337.50","337.55","332.52","2.13M","-1.17%"
"Jul 03, 2014","337.49","334.83","338.30","333.08","1.94M","1.39%"
"Jul 02, 2014","332.85","333.20","336.76","331.66","2.68M","0.14%"
"Jul 01, 2014","332.39","325.86","333.20","325.10","3.18M","2.34%"
"Jun 30, 2014","324.78","324.98","326.98","322.24","2.67M","0.06%"
"Jun 27, 2014","324.57","325.88","326.52","323.27","2.42M","-0.34%"
"Jun 26, 2014","325.69","328.49","328.65","322.13","2.70M","-0.53%"
"Jun 25, 2014","327.44","324.33","328.15","321.74","2.33M","1.01%"
"Jun 24, 2014","324.16","327.54","329.73","322.74","2.63M","-0.94%"
"Jun 23, 2014","327.24","323.33","327.55","321.41","2.61M","0.94%"
"Jun 20, 2014","324.20","327.76","328.22","320.42","6.06M","-0.86%"
"Jun 19, 2014","327.00","335.25","338.90","325.98","5.33M","-2.21%"
"Jun 18, 2014","334.38","328.00","335.75","325.00","6.41M","2.69%"
"Jun 17, 2014","325.62","327.54","331.34","325.23","2.92M","-0.61%"
"Jun 16, 2014","327.62","324.86","328.69","323.52","2.45M","0.41%"
"Jun 13, 2014","326.27","327.05","329.30","323.53","2.77M","0.11%"
"Jun 12, 2014","325.91","335.55","335.55","324.66","4.28M","-2.77%"
"Jun 11, 2014","335.20","336.00","340.72","333.88","4.44M","0.84%"
"Jun 10, 2014","332.41","327.65","335.50","327.50","3.67M","1.50%"
"Jun 09, 2014","327.50","331.57","333.00","325.65","3.21M","-0.66%"
"Jun 06, 2014","329.67","325.00","330.88","324.93","5.25M","1.89%"
"Jun 05, 2014","323.57","308.10","327.94","306.90","7.80M","5.47%"
"Jun 04, 2014","306.78","306.85","309.50","303.84","2.11M","-0.13%"
"Jun 03, 2014","307.19","305.75","307.92","305.07","2.38M","-0.53%"
"Jun 02, 2014","308.84","312.59","312.60","307.00","2.21M","-1.19%"
"May 30, 2014","312.55","314.43","314.65","307.57","4.26M","-0.39%"
"May 29, 2014","313.78","310.42","314.87","310.20","2.37M","1.17%"
"May 28, 2014","310.16","309.50","313.82","307.42","2.73M","-0.21%"
"May 27, 2014","310.82","314.41","314.63","307.38","4.86M","-0.45%"
"May 23, 2014","312.24","305.46","312.35","304.90","3.06M","2.40%"
"May 22, 2014","304.91","305.05","308.54","303.01","2.58M","-0.03%"
"May 21, 2014","305.01","302.21","305.96","301.52","3.41M","1.27%"
"May 20, 2014","301.19","297.10","304.46","296.75","4.10M","1.50%"
"May 19, 2014","296.75","295.76","299.00","293.81","2.29M","-0.32%"
"May 16, 2014","297.70","292.80","298.88","291.55","3.64M","0.85%"
"May 15, 2014","295.19","298.02","299.20","290.38","4.30M","-0.82%"
"May 14, 2014","297.62","302.50","304.64","296.66","3.33M","-2.30%"
"May 13, 2014","304.64","302.60","305.60","300.75","3.51M","0.59%"
"May 12, 2014","302.86","294.30","303.34","294.16","3.74M","3.63%"
"May 09, 2014","292.24","290.57","293.68","284.38","4.06M","1.36%"
"May 08, 2014","288.32","290.82","295.88","287.23","3.85M","-1.50%"
"May 07, 2014","292.71","295.56","296.40","286.68","7.02M","-1.57%"
"May 06, 2014","297.38","309.53","309.81","297.04","4.68M","-4.09%"
"May 05, 2014","310.05","306.37","310.23","305.00","2.52M","0.66%"
"May 02, 2014","308.01","310.42","313.29","304.31","4.00M","0.04%"
"May 01, 2014","307.89","304.13","310.48","304.00","4.33M","1.24%"
"Apr 30, 2014","304.13","298.10","304.56","298.10","4.09M","1.25%"
"Apr 29, 2014","300.38","296.44","301.84","290.45","6.51M","1.28%"
"Apr 28, 2014","296.58","304.00","304.39","288.00","14.48M","-2.39%"
"Apr 25, 2014","303.83","316.25","316.49","302.71","16.19M","-9.88%"
"Apr 24, 2014","337.15","329.67","337.40","322.95","9.29M","3.87%"
"Apr 23, 2014","324.58","333.06","333.13","323.39","3.60M","-1.44%"
"Apr 22, 2014","329.32","332.00","337.50","328.94","3.71M","-0.47%"
"Apr 21, 2014","330.87","323.97","331.15","322.31","3.00M","1.83%"
"Apr 17, 2014","324.91","319.76","328.66","319.76","4.30M","0.38%"
"Apr 16, 2014","323.68","321.17","324.00","314.71","4.29M","2.40%"
"Apr 15, 2014","316.08","316.70","318.28","305.50","5.40M","0.05%"
"Apr 14, 2014","315.91","317.67","320.48","311.28","4.29M","1.34%"
"Apr 11, 2014","311.73","314.00","316.50","309.50","7.29M","-1.70%"
"Apr 10, 2014","317.11","330.60","331.00","316.50","6.13M","-4.43%"
"Apr 09, 2014","331.81","328.47","332.18","322.50","5.06M","1.45%"
"Apr 08, 2014","327.07","321.88","328.00","318.44","6.59M","2.93%"
"Apr 07, 2014","317.76","320.99","324.94","313.13","7.08M","-1.62%"
"Apr 04, 2014","323.00","335.15","335.44","315.61","12.53M","-3.18%"
"Apr 03, 2014","333.62","341.82","342.50","328.46","6.40M","-2.44%"
"Apr 02, 2014","341.96","345.99","348.30","340.38","4.48M","-0.30%"
"Apr 01, 2014","342.99","338.09","344.43","338.00","3.60M","1.97%"
"Mar 31, 2014","336.37","342.40","346.29","334.06","4.30M","-0.57%"
"Mar 28, 2014","338.29","340.05","347.00","336.08","3.99M","-0.05%"
"Mar 27, 2014","338.47","343.15","344.00","330.88","5.77M","-1.44%"
"Mar 26, 2014","343.41","357.13","357.60","343.40","4.12M","-3.19%"
"Mar 25, 2014","354.71","354.03","358.97","348.84","4.46M","0.81%"
"Mar 24, 2014","351.85","360.09","361.50","348.60","4.88M","-2.43%"
"Mar 21, 2014","360.62","371.00","372.84","358.40","5.42M","-2.26%"
"Mar 20, 2014","368.97","370.64","373.00","366.22","2.56M","-1.14%"
"Mar 19, 2014","373.23","378.77","379.00","369.42","2.65M","-1.46%"
"Mar 18, 2014","378.77","377.32","379.00","375.00","2.48M","0.99%"
"Mar 17, 2014","375.04","375.72","378.85","374.88","2.31M","0.35%"
"Mar 14, 2014","373.74","372.80","378.57","371.55","4.40M","0.60%"
"Mar 13, 2014","371.51","376.62","383.11","368.08","6.83M","0.23%"
"Mar 12, 2014","370.64","366.40","371.16","363.61","2.22M","0.49%"
"Mar 11, 2014","368.82","370.99","372.80","367.28","2.25M","-0.46%"
"Mar 10, 2014","370.53","372.69","372.73","367.00","2.11M","-0.41%"
"Mar 07, 2014","372.06","374.58","374.99","369.53","2.28M","-0.03%"
"Mar 06, 2014","372.16","374.05","375.33","368.90","2.93M","-0.06%"
"Mar 05, 2014","372.37","364.13","372.73","363.90","3.86M","2.33%"
"Mar 04, 2014","363.90","363.90","365.68","362.46","2.71M","1.15%"
"Mar 03, 2014","359.78","358.74","360.96","354.48","2.80M","-0.64%"
"Feb 28, 2014","362.10","360.60","365.87","357.08","3.89M","0.55%"
"Feb 27, 2014","360.13","357.22","360.59","355.50","3.11M","0.09%"
"Feb 26, 2014","359.80","359.86","364.75","357.17","3.62M","0.41%"
"Feb 25, 2014","358.32","353.00","361.08","351.58","3.75M","1.86%"
"Feb 24, 2014","351.78","345.19","353.00","343.29","3.65M","1.45%"
"Feb 21, 2014","346.76","352.44","354.14","346.75","4.21M","-0.87%"
"Feb 20, 2014","349.80","348.80","350.46","344.38","3.50M","0.70%"
"Feb 19, 2014","347.38","352.64","354.54","346.10","4.18M","-1.77%"
"Feb 18, 2014","353.65","355.28","355.73","349.45","5.00M","-1.04%"
"Feb 14, 2014","357.35","359.34","359.34","353.35","3.52M","0.04%"
"Feb 13, 2014","357.20","347.70","357.20","346.50","4.18M","2.28%"
"Feb 12, 2014","349.25","356.43","357.75","346.32","6.60M","-3.47%"
"Feb 11, 2014","361.79","361.84","363.61","356.25","3.23M","0.25%"
"Feb 10, 2014","360.87","361.61","365.00","359.35","3.45M","-0.06%"
"Feb 07, 2014","361.08","358.98","361.80","352.49","4.35M","1.83%"
"Feb 06, 2014","354.59","347.40","354.82","347.40","3.34M","2.35%"
"Feb 05, 2014","346.45","346.00","349.37","337.73","4.44M","-0.43%"
"Feb 04, 2014","347.95","349.59","354.00","344.02","4.82M","0.52%"
"Feb 03, 2014","346.15","358.98","360.85","340.10","10.29M","-3.50%"
"Jan 31, 2014","358.69","371.76","375.45","357.76","16.18M","-11.00%"
"Jan 30, 2014","403.01","393.77","406.25","387.70","10.90M","4.90%"
"Jan 29, 2014","384.20","392.16","392.85","383.24","3.40M","-2.59%"
"Jan 28, 2014","394.43","387.40","394.74","387.12","2.90M","2.11%"
"Jan 27, 2014","386.28","390.50","394.10","380.49","3.94M","-0.34%"
"Jan 24, 2014","387.60","398.16","400.20","387.27","4.51M","-3.07%"
"Jan 23, 2014","399.87","401.00","406.17","397.79","3.03M","-1.15%"
"Jan 22, 2014","404.54","408.00","408.06","402.00","2.07M","-0.62%"
"Jan 21, 2014","407.05","403.00","407.80","401.60","3.12M","1.86%"
"Jan 17, 2014","399.61","394.26","403.49","393.66","4.51M","0.96%"
"Jan 16, 2014","395.80","393.68","399.29","389.41","2.60M","-0.02%"
"Jan 15, 2014","395.87","398.94","399.31","392.53","2.68M","-0.42%"
"Jan 14, 2014","397.54","392.13","398.63","391.29","2.34M","1.68%"
"Jan 13, 2014","390.98","397.98","399.78","388.45","2.85M","-1.68%"
"Jan 10, 2014","397.66","402.53","403.76","393.80","2.68M","-0.84%"
"Jan 09, 2014","401.01","403.71","406.89","398.44","2.10M","-0.23%"
"Jan 08, 2014","401.92","398.47","403.00","396.04","2.32M","0.98%"
"Jan 07, 2014","398.03","395.04","398.47","394.29","1.92M","1.12%"
"Jan 06, 2014","393.63","395.85","397.00","388.42","3.17M","-0.71%"
"Jan 03, 2014","396.44","398.29","402.71","396.22","2.21M","-0.38%"
"Jan 02, 2014","397.97","398.80","399.36","394.02","2.14M","-0.21%"
"Dec 31, 2013","398.79","394.58","398.83","393.80","2.00M","1.38%"
"Dec 30, 2013","393.37","399.41","399.92","392.45","2.49M","-1.18%"
"Dec 27, 2013","398.08","404.65","405.63","396.25","1.99M","-1.56%"
"Dec 26, 2013","404.39","401.79","404.52","396.81","1.87M","1.30%"
"Dec 24, 2013","399.20","402.52","403.72","396.37","1.38M","-0.92%"
"Dec 23, 2013","402.92","403.69","405.00","399.20","2.66M","0.18%"
"Dec 20, 2013","402.20","396.55","404.72","395.78","5.04M","1.77%"
"Dec 19, 2013","395.19","394.27","397.29","392.60","2.43M","-0.19%"
"Dec 18, 2013","395.96","389.23","396.30","383.10","3.49M","2.14%"
"Dec 17, 2013","387.65","390.65","391.36","386.50","2.35M","-0.34%"
"Dec 16, 2013","388.97","385.03","391.70","385.00","2.26M","1.23%"
"Dec 13, 2013","384.24","385.32","389.42","383.80","3.03M","0.78%"
"Dec 12, 2013","381.25","381.26","385.00","379.50","2.12M","-0.25%"
"Dec 11, 2013","382.19","387.34","388.98","382.00","2.45M","-1.44%"
"Dec 10, 2013","387.78","383.74","389.06","383.02","2.74M","0.75%"
"Dec 09, 2013","384.89","388.11","388.21","382.57","2.77M","-0.53%"
"Dec 06, 2013","386.95","388.35","388.35","383.83","1.99M","0.64%"
"Dec 05, 2013","384.49","386.65","386.65","381.37","1.91M","-0.38%"
"Dec 04, 2013","385.96","383.50","389.69","381.49","2.36M","0.34%"
"Dec 03, 2013","384.66","390.11","390.95","383.10","3.71M","-1.95%"
"Dec 02, 2013","392.30","399.00","399.00","389.10","4.72M","-0.34%"
"Nov 29, 2013","393.62","389.10","394.10","388.62","2.41M","1.79%"
"Nov 27, 2013","386.71","383.50","387.00","382.61","2.27M","1.40%"
"Nov 26, 2013","381.37","377.61","382.50","374.82","2.73M","1.26%"
"Nov 25, 2013","376.64","373.82","377.79","373.18","2.97M","1.16%"
"Nov 22, 2013","372.31","370.00","374.50","366.31","2.97M","0.92%"
"Nov 21, 2013","368.92","364.05","369.25","363.30","1.97M","1.75%"
"Nov 20, 2013","362.57","367.56","367.56","360.45","1.77M","-0.65%"
"Nov 19, 2013","364.94","365.82","368.78","362.50","1.90M","-0.34%"
"Nov 18, 2013","366.18","370.28","373.49","364.67","2.74M","-0.81%"
"Nov 15, 2013","369.17","367.63","372.90","365.55","4.49M","0.48%"
"Nov 14, 2013","367.40","357.39","368.94","356.43","4.16M","3.14%"
"Nov 13, 2013","356.22","347.40","356.22","345.68","2.78M","1.91%"
"Nov 12, 2013","349.53","352.99","355.48","347.28","2.34M","-1.37%"
"Nov 11, 2013","354.38","350.59","355.37","348.06","2.26M","1.16%"
"Nov 08, 2013","350.31","345.95","351.05","344.04","2.66M","1.96%"
"Nov 07, 2013","343.56","355.86","357.90","341.88","4.25M","-3.54%"
