1,2,3,4,5,6,7,8,9,10,11,12,company,Revenue,yoy_growth,pci,Q2,Q3,Q4
0.027472527472527472,0.03296703296703297,0.07142857142857142,0.07692307692307693,0.12087912087912088,0.02197802197802198,0.07692307692307693,0.16483516483516483,0.06593406593406594,0.24725274725274726,0.027472527472527472,0.06593406593406594,Walmart,141.67,0.020750774551480555,0.213017997422981,0,0,1
0.1095890410958904,0.0273972602739726,0.0410958904109589,0.0410958904109589,0.2054794520547945,0.136986301369863,0.0547945205479452,0.0547945205479452,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,Amazon,6.566,0.4117394108793808,0.40141505360425,0,0,0
0.13333333333333333,0.0,0.0,0.08888888888888889,0.2,0.24444444444444444,0.0,0.022222222222222223,0.1111111111111111,0.022222222222222223,0.022222222222222223,0.15555555555555556,Amazon,7.56,0.3874105340429437,0.47507215167904293,1,0,0
0.14634146341463414,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.24390243902439024,0.04878048780487805,0.04878048780487805,0.0,0.17073170731707318,0.024390243902439025,0.024390243902439025,0.1951219512195122,Amazon,9.857,0.382274575795821,0.294916320739454,0,0,1
0.07407407407407407,0.018518518518518517,0.018518518518518517,0.0,0.2962962962962963,0.24074074074074073,0.018518518518518517,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111,Amazon,9.913,0.5097471824550717,1.26482237514333,0,0,0
0.07142857142857142,0.0,0.03571428571428571,0.017857142857142856,0.19642857142857142,0.125,0.017857142857142856,0.07142857142857142,0.17857142857142858,0.07142857142857142,0.07142857142857142,0.14285714285714285,Amazon,10.88,0.4391534391534393,1.74331089219681,1,0,0
0.057692307692307696,0.057692307692307696,0.019230769230769232,0.057692307692307696,0.21153846153846154,0.11538461538461539,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.23076923076923078,Amazon,17.43,0.34594594594594597,0.408517984250489,0,1,0
0.1568627450980392,0.0392156862745098,0.0,0.0392156862745098,0.11764705882352941,0.1568627450980392,0.0196078431372549,0.0196078431372549,0.13725490196078433,0.0196078431372549,0.0392156862745098,0.2549019607843137,Amazon,13.18,0.3371208278380846,-0.152055770464975,0,0,1
0.14754098360655737,0.03278688524590164,0.04918032786885246,0.04918032786885246,0.26229508196721313,0.09836065573770492,0.0,0.04918032786885246,0.09836065573770492,0.06557377049180328,0.03278688524590164,0.11475409836065574,Amazon,12.83,0.29426006254413384,0.7956386559205691,0,0,0
0.10204081632653061,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.24489795918367346,0.22448979591836735,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.10204081632653061,0.061224489795918366,Amazon,13.81,0.2693014705882353,0.827531738138412,1,0,0
0.03773584905660377,0.0,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.11320754716981132,0.03773584905660377,0.0,0.1320754716981132,0.05660377358490566,0.05660377358490566,0.22641509433962265,Amazon,21.27,0.22030981067125643,0.21932814798266898,0,1,0
0.13725490196078433,0.0784313725490196,0.0392156862745098,0.0196078431372549,0.2549019607843137,0.0784313725490196,0.058823529411764705,0.0,0.1568627450980392,0.0392156862745098,0.0392156862745098,0.09803921568627451,Amazon,16.07,0.21927162367223074,0.0360404695392824,0,0,1
0.10638297872340426,0.0425531914893617,0.0425531914893617,0.0,0.1702127659574468,0.14893617021276595,0.0,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.0425531914893617,0.23404255319148937,Amazon,15.7,0.22369446609508947,0.590329875755822,0,0,0
0.06493506493506493,0.1038961038961039,0.03896103896103896,0.05194805194805195,0.18181818181818182,0.03896103896103896,0.03896103896103896,0.1038961038961039,0.09090909090909091,0.09090909090909091,0.012987012987012988,0.18181818181818182,Amazon,17.09,0.23750905141202017,0.540980611864743,1,0,0
0.07462686567164178,0.05970149253731343,0.029850746268656716,0.08955223880597014,0.208955223880597,0.08955223880597014,0.014925373134328358,0.014925373134328358,0.11940298507462686,0.05970149253731343,0.04477611940298507,0.19402985074626866,Amazon,25.59,0.20310296191819477,0.37797934132595395,0,1,0
0.08571428571428572,0.05714285714285714,0.014285714285714285,0.07142857142857142,0.2,0.12857142857142856,0.0,0.02857142857142857,0.07142857142857142,0.02857142857142857,0.14285714285714285,0.17142857142857143,Amazon,19.74,0.22837585563161156,-0.27906764611145,0,0,1
0.07246376811594203,0.028985507246376812,0.014492753623188406,0.043478260869565216,0.15942028985507245,0.15942028985507245,0.028985507246376812,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.13043478260869565,0.2608695652173913,Amazon,19.34,0.23184713375796173,0.7612225296713879,0,0,0
0.15254237288135594,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.1694915254237288,0.13559322033898305,0.01694915254237288,0.0,0.0847457627118644,0.06779661016949153,0.05084745762711865,0.2542372881355932,Amazon,20.58,0.20421299005266236,1.18086781372786,1,0,0
0.0967741935483871,0.08064516129032258,0.03225806451612903,0.04838709677419355,0.1774193548387097,0.11290322580645161,0.016129032258064516,0.04838709677419355,0.0967741935483871,0.04838709677419355,0.04838709677419355,0.1935483870967742,Amazon,29.33,0.14615084017194202,0.114675844472626,0,1,0
0.08333333333333333,0.0625,0.020833333333333332,0.020833333333333332,0.16666666666666666,0.10416666666666667,0.08333333333333333,0.08333333333333333,0.10416666666666667,0.08333333333333333,0.0625,0.125,Amazon,22.72,0.15096251266464034,-0.803351756605549,0,0,1
0.13636363636363635,0.015151515151515152,0.030303030303030304,0.0,0.25757575757575757,0.12121212121212122,0.015151515151515152,0.06060606060606061,0.10606060606060606,0.015151515151515152,0.07575757575757576,0.16666666666666666,Amazon,23.18,0.19855222337125134,-0.543199001688326,0,0,0
0.07526881720430108,0.07526881720430108,0.043010752688172046,0.053763440860215055,0.23655913978494625,0.053763440860215055,0.021505376344086023,0.010752688172043012,0.10752688172043011,0.06451612903225806,0.10752688172043011,0.15053763440860216,Amazon,25.36,0.2322643343051507,1.2055956442996,1,0,0
0.09523809523809523,0.047619047619047616,0.023809523809523808,0.05952380952380952,0.25,0.07142857142857142,0.011904761904761904,0.05952380952380952,0.09523809523809523,0.14285714285714285,0.023809523809523808,0.11904761904761904,Amazon,35.75,0.21888851005796117,0.262677373843337,0,1,0
0.0759493670886076,0.02531645569620253,0.08860759493670886,0.0759493670886076,0.26582278481012656,0.05063291139240506,0.012658227848101266,0.02531645569620253,0.0759493670886076,0.1518987341772152,0.0,0.1518987341772152,Amazon,29.13,0.28213028169014076,-0.44984368771111294,0,0,1
0.08080808080808081,0.08080808080808081,0.0,0.030303030303030304,0.24242424242424243,0.08080808080808081,0.030303030303030304,0.0707070707070707,0.10101010101010101,0.08080808080808081,0.04040404040404041,0.16161616161616163,Amazon,30.4,0.3114754098360655,0.064634065805905,0,0,0
0.11538461538461539,0.0641025641025641,0.05128205128205128,0.02564102564102564,0.24358974358974358,0.08974358974358974,0.01282051282051282,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.16666666666666666,Amazon,32.71,0.289826498422713,1.1723505565470802,1,0,0
0.07246376811594203,0.057971014492753624,0.014492753623188406,0.08695652173913043,0.2463768115942029,0.07246376811594203,0.028985507246376812,0.07246376811594203,0.057971014492753624,0.17391304347826086,0.028985507246376812,0.08695652173913043,Amazon,43.74,0.22349650349650352,0.332681941074896,0,1,0
0.058823529411764705,0.11764705882352941,0.0,0.014705882352941176,0.36764705882352944,0.08823529411764706,0.014705882352941176,0.07352941176470588,0.029411764705882353,0.04411764705882353,0.04411764705882353,0.14705882352941177,Amazon,35.71,0.22588396841743918,0.222574197162863,0,0,1
0.10909090909090909,0.07272727272727272,0.01818181818181818,0.01818181818181818,0.32727272727272727,0.09090909090909091,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.07272727272727272,0.01818181818181818,0.2,Amazon,37.96,0.24868421052631584,0.7907369629848109,0,0,0
0.06451612903225806,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.3064516129032258,0.08064516129032258,0.04838709677419355,0.06451612903225806,0.0967741935483871,0.08064516129032258,0.08064516129032258,0.12903225806451613,Amazon,43.74,0.3372057474778356,0.5435177057500179,1,0,0
0.03508771929824561,0.10526315789473684,0.017543859649122806,0.017543859649122806,0.24561403508771928,0.08771929824561403,0.03508771929824561,0.14035087719298245,0.03508771929824561,0.08771929824561403,0.05263157894736842,0.14035087719298245,Amazon,60.45,0.38203017832647457,0.396615691380691,0,1,0
0.05714285714285714,0.04285714285714286,0.07142857142857142,0.04285714285714286,0.24285714285714285,0.1,0.07142857142857142,0.08571428571428572,0.014285714285714285,0.014285714285714285,0.07142857142857142,0.18571428571428572,Amazon,51.04,0.42929151498179774,0.370629636262026,0,0,1
0.014492753623188406,0.10144927536231885,0.057971014492753624,0.07246376811594203,0.2753623188405797,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.057971014492753624,0.10144927536231885,0.014492753623188406,0.13043478260869565,Amazon,52.89,0.3933087460484721,0.8861183797928001,0,0,0
0.05714285714285714,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.2857142857142857,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.11428571428571428,0.07142857142857142,0.08571428571428572,0.14285714285714285,Amazon,56.58,0.29355281207133044,1.0330755668451101,1,0,0
0.09230769230769231,0.06153846153846154,0.03076923076923077,0.046153846153846156,0.24615384615384617,0.1076923076923077,0.015384615384615385,0.06153846153846154,0.06153846153846154,0.07692307692307693,0.06153846153846154,0.13846153846153847,Amazon,72.38,0.19735318444995853,0.327267567757511,0,1,0
0.07692307692307693,0.07692307692307693,0.015384615384615385,0.03076923076923077,0.26153846153846155,0.12307692307692308,0.06153846153846154,0.03076923076923077,0.07692307692307693,0.03076923076923077,0.046153846153846156,0.16923076923076924,Amazon,59.7,0.1696708463949843,-0.0574947362577725,0,0,1
0.09836065573770492,0.06557377049180328,0.06557377049180328,0.0,0.2786885245901639,0.06557377049180328,0.08196721311475409,0.06557377049180328,0.09836065573770492,0.0,0.09836065573770492,0.08196721311475409,Amazon,63.4,0.19871431272452256,0.335116034257493,0,0,0
0.1111111111111111,0.05555555555555555,0.0,0.0,0.3333333333333333,0.09259259259259259,0.09259259259259259,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.12962962962962962,Amazon,69.98,0.23683280311063992,1.1985132267461,1,0,0
0.109375,0.0625,0.0,0.03125,0.265625,0.078125,0.0625,0.109375,0.046875,0.0625,0.0625,0.109375,Amazon,87.44,0.20806852721746338,0.274166007843393,0,1,0
0.22413793103448276,0.10344827586206896,0.017241379310344827,0.034482758620689655,0.0,0.08620689655172414,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.2413793103448276,0.1206896551724138,0.017241379310344827,Costco,17.78,0.12460468058191032,0.40141505360425,0,0,0
0.20388349514563106,0.08737864077669903,0.038834951456310676,0.05825242718446602,0.04854368932038835,0.06796116504854369,0.02912621359223301,0.038834951456310676,0.019417475728155338,0.22330097087378642,0.13592233009708737,0.04854368932038835,Costco,24.12,0.07774798927613946,0.47507215167904293,1,0,0
0.18604651162790697,0.06976744186046512,0.03488372093023256,0.046511627906976744,0.046511627906976744,0.10465116279069768,0.023255813953488372,0.046511627906976744,0.011627906976744186,0.18604651162790697,0.1511627906976744,0.09302325581395349,Costco,20.88,0.11419423692636066,0.294916320739454,0,0,1
0.2692307692307692,0.038461538461538464,0.02564102564102564,0.038461538461538464,0.02564102564102564,0.10256410256410256,0.01282051282051282,0.038461538461538464,0.0,0.23076923076923078,0.1794871794871795,0.038461538461538464,Costco,20.62,0.15973003374578165,1.26482237514333,0,0,0
0.21621621621621623,0.013513513513513514,0.013513513513513514,0.0,0.013513513513513514,0.17567567567567569,0.02702702702702703,0.04054054054054054,0.0,0.2702702702702703,0.17567567567567569,0.05405405405405406,Costco,28.18,0.16832504145936977,1.74331089219681,1,0,0
0.24401913875598086,0.10047846889952153,0.009569377990430622,0.05741626794258373,0.019138755980861243,0.11483253588516747,0.023923444976076555,0.009569377990430622,0.023923444976076555,0.21052631578947367,0.11961722488038277,0.06698564593301436,Costco,22.97,0.10009578544061304,-0.152055770464975,0,0,1
0.1827956989247312,0.043010752688172046,0.03225806451612903,0.053763440860215055,0.03225806451612903,0.08602150537634409,0.043010752688172046,0.06451612903225806,0.03225806451612903,0.22580645161290322,0.17204301075268819,0.03225806451612903,Costco,22.32,0.08244422890397662,0.7956386559205691,0,0,0
0.2621359223300971,0.0970873786407767,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.06796116504854369,0.009708737864077669,0.02912621359223301,0.06796116504854369,0.18446601941747573,0.14563106796116504,0.038834951456310676,Costco,32.22,0.14336408800567768,0.827531738138412,1,0,0
0.2366412213740458,0.0916030534351145,0.022900763358778626,0.06870229007633588,0.030534351145038167,0.12213740458015267,0.015267175572519083,0.022900763358778626,0.04580152671755725,0.22137404580152673,0.09923664122137404,0.022900763358778626,Costco,24.87,0.08271658685241623,0.0360404695392824,0,0,1
0.21176470588235294,0.09411764705882353,0.03529411764705882,0.047058823529411764,0.03529411764705882,0.09411764705882353,0.011764705882352941,0.011764705882352941,0.047058823529411764,0.27058823529411763,0.09411764705882353,0.047058823529411764,Costco,24.08,0.07885304659498193,0.590329875755822,0,0,0
0.15384615384615385,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.057692307692307696,0.1346153846153846,0.04807692307692308,0.028846153846153848,0.0673076923076923,0.25,0.0673076923076923,0.038461538461538464,Costco,32.49,0.008379888268156499,0.540980611864743,1,0,0
0.1728395061728395,0.08641975308641975,0.030864197530864196,0.05555555555555555,0.04938271604938271,0.10493827160493827,0.024691358024691357,0.012345679012345678,0.018518518518518517,0.2777777777777778,0.12345679012345678,0.043209876543209874,Costco,26.31,0.05790108564535568,-0.27906764611145,0,0,1
0.19318181818181818,0.06818181818181818,0.03409090909090909,0.06818181818181818,0.056818181818181816,0.10227272727272728,0.022727272727272728,0.045454545454545456,0.011363636363636364,0.22727272727272727,0.13636363636363635,0.03409090909090909,Costco,26.87,0.07394084732214234,0.114675844472626,0,1,0
0.22535211267605634,0.1267605633802817,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.09859154929577464,0.014084507042253521,0.04225352112676056,0.028169014084507043,0.23943661971830985,0.1267605633802817,0.014084507042253521,Costco,27.45,0.04332953249714944,-0.803351756605549,0,0,1
0.22641509433962265,0.05660377358490566,0.03773584905660377,0.0660377358490566,0.08490566037735849,0.11320754716981132,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.22641509433962265,0.08490566037735849,0.02830188679245283,Costco,26.1,0.01202016285381946,-0.543199001688326,0,0,0
0.21551724137931033,0.08620689655172414,0.0603448275862069,0.0603448275862069,0.04310344827586207,0.0603448275862069,0.04310344827586207,0.034482758620689655,0.05172413793103448,0.22413793103448276,0.10344827586206896,0.017241379310344827,Costco,35.78,0.007319819819819662,1.2055956442996,1,0,0
0.28448275862068967,0.08620689655172414,0.034482758620689655,0.02586206896551724,0.05172413793103448,0.04310344827586207,0.02586206896551724,0.034482758620689655,0.04310344827586207,0.19827586206896552,0.1206896551724138,0.05172413793103448,Costco,27.22,0.013025679196129403,0.262677373843337,0,1,0
0.1574074074074074,0.12962962962962962,0.046296296296296294,0.046296296296296294,0.07407407407407407,0.037037037037037035,0.046296296296296294,0.07407407407407407,0.018518518518518517,0.23148148148148148,0.08333333333333333,0.05555555555555555,Costco,28.17,0.02622950819672143,-0.44984368771111294,0,0,1
0.1810344827586207,0.13793103448275862,0.0603448275862069,0.0603448275862069,0.06896551724137931,0.08620689655172414,0.05172413793103448,0.017241379310344827,0.02586206896551724,0.20689655172413793,0.05172413793103448,0.05172413793103448,Costco,26.77,0.025670498084291005,0.064634065805905,0,0,0
0.2992125984251969,0.15748031496062992,0.015748031496062992,0.031496062992125984,0.007874015748031496,0.023622047244094488,0.023622047244094488,0.06299212598425197,0.015748031496062992,0.2125984251968504,0.10236220472440945,0.047244094488188976,Costco,36.56,0.021799888205701556,1.1723505565470802,1,0,0
0.3,0.1,0.025,0.025,0.025,0.0375,0.05,0.05,0.0,0.2625,0.1125,0.0125,Costco,28.1,0.03232916972814115,0.332681941074896,0,1,0
0.22330097087378642,0.1262135922330097,0.04854368932038835,0.05825242718446602,0.04854368932038835,0.038834951456310676,0.009708737864077669,0.02912621359223301,0.019417475728155338,0.22330097087378642,0.11650485436893204,0.05825242718446602,Costco,29.77,0.056798012069577464,0.222574197162863,0,0,1
0.22935779816513763,0.11926605504587157,0.027522935779816515,0.027522935779816515,0.06422018348623854,0.08256880733944955,0.01834862385321101,0.05504587155963303,0.01834862385321101,0.1834862385321101,0.12844036697247707,0.045871559633027525,Costco,28.86,0.07807246918192012,0.7907369629848109,0,0,0
0.2222222222222222,0.13675213675213677,0.017094017094017096,0.02564102564102564,0.05128205128205128,0.08547008547008547,0.06837606837606838,0.017094017094017096,0.017094017094017096,0.20512820512820512,0.06837606837606838,0.08547008547008547,Costco,42.3,0.1570021881838073,0.5435177057500179,1,0,0
0.19230769230769232,0.10576923076923077,0.028846153846153848,0.038461538461538464,0.09615384615384616,0.09615384615384616,0.057692307692307696,0.028846153846153848,0.009615384615384616,0.22115384615384615,0.11538461538461539,0.009615384615384616,Costco,31.81,0.13202846975088955,0.396615691380691,0,1,0
0.19047619047619047,0.1360544217687075,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.07482993197278912,0.034013605442176874,0.04081632653061224,0.034013605442176874,0.25170068027210885,0.034013605442176874,0.04081632653061224,Costco,33.0,0.10849848841115217,0.370629636262026,0,0,1
